MAG_id,superkingdom,phylum,seq_total,unknown_per
MASTER_WP4_FFoQSI_3__VB15-29__bin.49,Bacteria,Firmicutes,635,0.990551181
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.63,Bacteria,Firmicutes,511,0.996086106
MASTER_WP4_FFoQSI_1__KM-1G__bin.13,Bacteria,Firmicutes,602,0.996677741
MASTER_WP4_FFoQSI_1__VB-15-M11__bin.33,Bacteria,Firmicutes,544,0.996323529
MASTER_WP4_FFoQSI_1__VB-15-M12__bin.4,Bacteria,Firmicutes,557,0.996409336
MASTER_WP4_FFoQSI_1__VB-15-M9__bin.53,Bacteria,Firmicutes,544,0.996323529
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.23,Bacteria,Firmicutes,578,0.996539792
MASTER_WP4_FFoQSI_1__VB-06-M2__bin.13,Bacteria,Firmicutes,350,0.994285714
MASTER_WP4_FFoQSI_1__VB-15-AG__bin.16,Bacteria,Firmicutes,537,0.996275605
MASTER_WP4_FFoQSI_1__VB-14-M18__bin.59,Bacteria,Firmicutes,232,0.987068966
MASTER_WP4_FFoQSI_2__VB11-29__bin.8,Bacteria,Firmicutes,533,0.662288931
MASTER_WP4_FFoQSI_3__VB02-30__bin.13,Bacteria,Actinobacteria,471,0.997876858
MASTER_WP4_FFoQSI_1__VB-08-BD__bin.29,Bacteria,Actinobacteria,515,0.998058252
MASTER_WP4_FFoQSI_3__VB07-29__bin.21,Bacteria,Actinobacteria,535,0.998130841
MASTER_WP4_FFoQSI_3__VB02-29__bin.9,Bacteria,Actinobacteria,466,0.995708155
MASTER_WP4_FFoQSI_3__VB15-29__bin.17,Bacteria,Actinobacteria,564,0.99822695
WolfeBE_2014__340_Comte__bin.8,Bacteria,Actinobacteria,349,0.99713467
MASTER_WP4_FFoQSI_1__KM-5D__bin.28,Bacteria,Actinobacteria,564,0.99822695
MASTER_WP4_FFoQSI_1__VB-06-M2__bin.3,Bacteria,Actinobacteria,409,0.997555012
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.16,Bacteria,Actinobacteria,525,0.998095238
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.4,Bacteria,Actinobacteria,546,0.998168498
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.61,Bacteria,Actinobacteria,569,0.998242531
MASTER_WP4_FFoQSI_2__VB15-29__bin.8,Bacteria,Actinobacteria,501,0.998003992
WalshAM_2020__ERS3466777__bin.2,Bacteria,Actinobacteria,251,0.996015936
MASTER_WP4_FFoQSI_1__VB-14-M18__bin.5,Bacteria,Actinobacteria,462,0.997835498
EscobarZepedaA_2016__SRS974112__bin.17,Bacteria,Actinobacteria,422,0.997630332
MASTER_WP4_FFoQSI_1__VB-08-M4__bin.38,Bacteria,Actinobacteria,551,0.998185118
MASTER_WP4_FFoQSI_1__VB-14D__bin.28,Bacteria,Actinobacteria,517,0.998065764
MASTER_WP4_FFoQSI_1__VB-03-AG__bin.33,Bacteria,Actinobacteria,444,0.997747748
MASTER_WP4_FFoQSI_1__VB-05-BG__bin.14,Bacteria,Actinobacteria,526,0.998098859
MASTER_WP4_FFoQSI_1__VB-15-M9__bin.22,Bacteria,Actinobacteria,555,0.998198198
MASTER_WP4_FFoQSI_2__VB15-30__bin.17,Bacteria,Actinobacteria,576,0.998263889
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.58,Bacteria,Actinobacteria,509,0.998035363
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.5,Bacteria,Actinobacteria,519,0.998073218
MASTER_WP4_FFoQSI_1__VB-06-M1__bin.22,Bacteria,Actinobacteria,534,0.998127341
MASTER_WP4_FFoQSI_3__VB13-30__bin.6,Bacteria,Actinobacteria,575,0.99826087
MASTER_WP4_FFoQSI_1__VB-14-M17__bin.12,Bacteria,Actinobacteria,509,0.998035363
MASTER_WP4_FFoQSI_2__VB16-30__bin.26,Bacteria,Actinobacteria,518,0.998069498
MASTER_WP4_FFoQSI_3__VB08-29__bin.51,Bacteria,Actinobacteria,475,0.997894737
MASTER_WP4_FFoQSI_1__VB-06-BG__bin.17,Bacteria,Actinobacteria,569,0.998242531
MASTER_WP4_FFoQSI_3__VB13-29__bin.16,Bacteria,Actinobacteria,562,0.998220641
MASTER_WP4_FFoQSI_1__VB-08-AG__bin.23,Bacteria,Actinobacteria,456,0.997807018
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.17,Bacteria,Actinobacteria,575,0.99826087
MASTER_WP4_FFoQSI_2__VB06-29__bin.30,Bacteria,Actinobacteria,575,0.99826087
MASTER_WP4_FFoQSI_2__VB06-30__bin.22,Bacteria,Actinobacteria,561,0.998217469
MASTER_WP4_FFoQSI_1__KM-5G__bin.18,Bacteria,Actinobacteria,575,0.99826087
MASTER_WP4_FFoQSI_1__VB-15-M11__bin.30,Bacteria,Actinobacteria,555,0.998198198
MASTER_WP4_FFoQSI_1__VB14-F-BR__bin.33,Bacteria,Actinobacteria,520,0.998076923
MASTER_WP4_FFoQSI_1__KM-4D__bin.40,Bacteria,Actinobacteria,572,0.998251748
MASTER_WP4_FFoQSI_1__VB-05-AD__bin.22,Bacteria,Actinobacteria,520,0.998076923
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.8,Bacteria,Actinobacteria,575,0.99826087
MASTER_WP4_FFoQSI_1__VB-15-AG__bin.17,Bacteria,Actinobacteria,563,0.998223801
MASTER_WP4_FFoQSI_2__VB16-29__bin.4,Bacteria,Actinobacteria,562,0.998220641
MASTER_WP4_FFoQSI_2__VB10-29__bin.20,Bacteria,Actinobacteria,573,0.998254799
MASTER_WP4_FFoQSI_3__VB09-30__bin.46,Bacteria,Actinobacteria,605,0.923966942
MASTER_WP4_TEAGASC_1__TGS04-30__bin.5,Bacteria,Actinobacteria,637,0.924646782
MASTER_WP4_CSIC_2__P2618__bin.11,Bacteria,Actinobacteria,683,0.9238653
MASTER_WP4_TEAGASC_1__TGS04-23__bin.16,Bacteria,Actinobacteria,650,0.926153846
MASTER_WP4_CSIC_2__P2517__bin.10,Bacteria,Actinobacteria,667,0.926536732
MASTER_WP4_CSIC_2__P2591__bin.16,Bacteria,Actinobacteria,600,0.918333333
AlvarezOrdonezA_xxxx__Q08-29__bin.3,Bacteria,Actinobacteria,646,0.933436533
BertuzziAS_2018__ERS2032107__bin.3,Bacteria,Actinobacteria,665,0.923308271
MASTER_WP4_CSIC_2__P2584__bin.23,Bacteria,Actinobacteria,559,0.917710197
MASTER_WP4_CSIC_2__P2633__bin.17,Bacteria,Actinobacteria,673,0.921248143
MASTER_WP4_FFoQSI_1__VB-09-M7__bin.29,Bacteria,Actinobacteria,609,0.922824302
MASTER_WP4_FFoQSI_3__VB02-30__bin.30,Bacteria,Actinobacteria,600,0.931666667
BertuzziAS_2018__ERS2032112__bin.8,Bacteria,Actinobacteria,660,0.922727273
MASTER_WP4_CSIC_2__P2586__bin.11,Bacteria,Actinobacteria,652,0.923312883
MASTER_WP4_FFoQSI_3__VB09-29__bin.6,Bacteria,Actinobacteria,655,0.92519084
MASTER_WP4_CSIC_1__P2239_73323__bin.4,Bacteria,Actinobacteria,651,0.927803379
MASTER_WP4_TEAGASC_1__TGS04-28__bin.27,Bacteria,Actinobacteria,627,0.92185008
MASTER_WP4_UNINA_1__MV011_71775__bin.12,Bacteria,Actinobacteria,677,0.927621861
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.14,Bacteria,Actinobacteria,408,0.941176471
MASTER_WP4_CSIC_1__P2237_73323__bin.9,Bacteria,Actinobacteria,649,0.926040062
MASTER_WP4_FFoQSI_1__VB-16-M13__bin.10,Bacteria,Actinobacteria,559,0.917710197
MASTER_WP4_FFoQSI_1__VB-16-M16__bin.17,Bacteria,Actinobacteria,647,0.922720247
MASTER_WP4_TEAGASC_1__TGS04-29__bin.6,Bacteria,Actinobacteria,620,0.919354839
MASTER_WP4_TEAGASC_1__TGS08-29__bin.19,Bacteria,Actinobacteria,309,0.932038835
AlvarezOrdonezA_xxxx__R03-18__bin.3,Bacteria,Actinobacteria,644,0.922360248
BertuzziAS_2018__ERS2032104__bin.5,Bacteria,Actinobacteria,634,0.921135647
AlvarezOrdonezA_xxxx__R03-19__bin.11,Bacteria,Actinobacteria,620,0.919354839
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.52,Bacteria,Actinobacteria,600,0.921666667
AlvarezOrdonezA_xxxx__Q01-30__bin.6,Bacteria,Actinobacteria,622,0.921221865
MASTER_WP4_CSIC_2__P2588__bin.19,Bacteria,Actinobacteria,584,0.919520548
WolfeBE_2014__340_Comte__bin.9,Bacteria,Actinobacteria,685,0.925547445
MASTER_WP4_FFoQSI_3__VB09-30__bin.47,Bacteria,Firmicutes,572,0.996503497
MASTER_WP4_UNINA_1__FO007_71775__bin.41,Bacteria,Firmicutes,558,0.996415771
MASTER_WP4_FFoQSI_1__VB-16-M16__bin.20,Bacteria,Firmicutes,619,0.998384491
MASTER_WP4_FFoQSI_2__VB05-29__bin.31,Bacteria,Firmicutes,447,0.991051454
MASTER_WP4_FFoQSI_3__VB07-30__bin.41,Bacteria,Firmicutes,621,0.995169082
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.13,Bacteria,Firmicutes,634,0.993690852
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.10,Bacteria,Firmicutes,624,0.993589744
MASTER_WP4_FFoQSI_1__VB-08-M4__bin.24,Bacteria,Firmicutes,627,0.996810207
MASTER_WP4_FFoQSI_2__VB05-30__bin.38,Bacteria,Firmicutes,619,0.996768982
MASTER_WP4_FFoQSI_1__VB-16-BD__bin.40,Bacteria,Firmicutes,488,0.995901639
MASTER_WP4_CSIC_1__P2239_73323__bin.3,Bacteria,Firmicutes,593,0.996627319
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.38,Bacteria,Firmicutes,576,0.998263889
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.28,Bacteria,Firmicutes,605,0.998347107
MASTER_WP4_FFoQSI_1__VB-16-AG__bin.19,Bacteria,Firmicutes,628,0.99522293
MASTER_WP4_FFoQSI_1__VB12-F-BR__bin.38,Bacteria,Firmicutes,584,0.996575342
MASTER_WP4_FFoQSI_3__VB02-29__bin.44,Bacteria,Firmicutes,577,0.996533795
MASTER_WP4_FFoQSI_3__VB09-29__bin.45,Bacteria,Firmicutes,581,0.996557659
MASTER_WP4_FFoQSI_3__VB02-30__bin.24,Bacteria,Firmicutes,576,0.996527778
MASTER_WP4_FFoQSI_3__VB08-29__bin.21,Bacteria,Firmicutes,460,0.995652174
MASTER_WP4_FFoQSI_3__VB15-29__bin.39,Bacteria,Firmicutes,397,0.987405542
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.66,Bacteria,Firmicutes,541,0.987060998
MASTER_WP4_FFoQSI_1__VB-08-M4__bin.22,Bacteria,Firmicutes,488,0.987704918
MASTER_WP4_FFoQSI_1__RC17-F-AR__bin.34,Bacteria,Firmicutes,397,0.989924433
MASTER_WP4_FFoQSI_1__VB-16-M14__bin.2,Bacteria,Firmicutes,591,0.978003384
MASTER_WP4_FFoQSI_1__VB-16-M16__bin.2,Bacteria,Firmicutes,578,0.991349481
MASTER_WP4_FFoQSI_3__VB02-30__bin.37,Bacteria,Firmicutes,542,0.987084871
MASTER_WP4_FFoQSI_1__VB-09-AG__bin.9,Bacteria,Firmicutes,539,0.990723562
MASTER_WP4_FFoQSI_1__VB-16-M15__bin.22,Bacteria,Firmicutes,541,0.994454713
MASTER_WP4_FFoQSI_3__VB02-29__bin.34,Bacteria,Firmicutes,532,0.992481203
MASTER_WP4_FFoQSI_3__VB09-29__bin.17,Bacteria,Firmicutes,576,0.986111111
MASTER_WP4_FFoQSI_1__KM-1D__bin.31,Bacteria,Firmicutes,323,0.990712074
MASTER_WP4_TEAGASC_1__TGS04-29__bin.21,Bacteria,Firmicutes,548,0.979927007
MASTER_WP4_FFoQSI_1__VB-05-BD__bin.54,Bacteria,Firmicutes,438,0.98630137
MASTER_WP4_FFoQSI_1__VB-12D__bin.12,Bacteria,Firmicutes,346,0.997109827
MASTER_WP4_FFoQSI_1__VB-09-BD__bin.32,Bacteria,Firmicutes,483,0.98757764
MASTER_WP4_FFoQSI_1__VB-16-M13__bin.1,Bacteria,Firmicutes,551,0.989110708
MASTER_WP4_UNINA_1__FO005_71775__bin.12,Bacteria,Firmicutes,470,0.982978723
MASTER_WP4_FFoQSI_1__KM-4D__bin.22,Bacteria,Firmicutes,390,0.971794872
MASTER_WP4_FFoQSI_3__VB09-30__bin.34,Bacteria,Firmicutes,532,0.988721805
MASTER_WP4_TEAGASC_1__TGS04-30__bin.6,Bacteria,Firmicutes,514,0.992217899
DeFilippisF_xxxx__DF_37__bin.20,Bacteria,Firmicutes,325,0.981538462
MASTER_WP4_FFoQSI_1__KM-4G__bin.29,Bacteria,Firmicutes,287,0.986062718
MASTER_WP4_FFoQSI_1__KM-5G__bin.47,Bacteria,Firmicutes,276,0.981884058
MASTER_WP4_UNINA_1__PU007_71775__bin.31,Bacteria,Firmicutes,497,0.981891348
MASTER_WP4_TEAGASC_1__TGS04-28__bin.13,Bacteria,Firmicutes,367,0.980926431
MASTER_WP4_UNINA_1__FO011_71775__bin.17,Bacteria,Actinobacteria,579,0.979274611
DuruIC_2018__ERS2061100__bin.2,Bacteria,Actinobacteria,544,0.965073529
MASTER_WP4_FFoQSI_2__VB05-28__bin.6,Bacteria,Actinobacteria,588,0.965986395
MASTER_WP4_TEAGASC_1__TGS08-29__bin.28,Bacteria,Actinobacteria,559,0.967799642
QuigleyL_2016__ERS654090__bin.3,Bacteria,Actinobacteria,598,0.966555184
DeFilippisF_xxxx__DF_37__bin.10,Bacteria,Actinobacteria,555,0.971171171
MASTER_WP4_UNINA_1__PU010_71775__bin.3,Bacteria,Actinobacteria,446,0.968609865
QuigleyL_2016__ERS654087__bin.2,Bacteria,Actinobacteria,600,0.966666667
DeFilippisF_xxxx__DF_96__bin.13,Bacteria,Actinobacteria,532,0.969924812
MASTER_WP4_FFoQSI_2__VB05-27__bin.5,Bacteria,Actinobacteria,591,0.9678511
QuigleyL_2016__ERS654089__bin.4,Bacteria,Actinobacteria,605,0.968595041
MASTER_WP4_UNINA_1__PA002_73417__bin.5,Bacteria,Actinobacteria,596,0.966442953
DuruIC_2018__ERS2061102__bin.2,Bacteria,Actinobacteria,522,0.971264368
MASTER_WP4_UNINA_1__PM003_71775__bin.9,Bacteria,Actinobacteria,550,0.965454545
MASTER_WP4_FFoQSI_1__DC18-F-AC__bin.3,Bacteria,Actinobacteria,574,0.966898955
MortensenS_xxxx__WK030-2-G-48h-04A6_S106__bin.4,Bacteria,Actinobacteria,609,0.965517241
MASTER_WP4_UNINA_1__GR001_73417__bin.12,Bacteria,Actinobacteria,594,0.966329966
MASTER_WP4_UNINA_1__PU007_71775__bin.50,Bacteria,Actinobacteria,259,0.94980695
DeFilippisF_xxxx__DF_39__bin.11,Bacteria,Actinobacteria,517,0.963249516
QuigleyL_2016__ERS654086__bin.1,Bacteria,Actinobacteria,606,0.9669967
QuigleyL_2016__ERS654088__bin.3,Bacteria,Actinobacteria,603,0.966832504
MortensenS_xxxx__WK030-1-L-08h-03A6_S25__bin.3,Bacteria,Actinobacteria,588,0.969387755
MASTER_WP4_UNINA_1__FO005_71775__bin.16,Bacteria,Actinobacteria,568,0.968309859
DuruIC_2018__ERS2061098__bin.3,Bacteria,Actinobacteria,515,0.966990291
MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.12,Bacteria,Actinobacteria,574,0.968641115
DuruIC_2018__ERS2061099__bin.2,Bacteria,Actinobacteria,259,0.984555985
QuigleyL_2016__ERS654082__bin.8,Bacteria,Actinobacteria,604,0.966887417
QuigleyL_2016__ERS654084__bin.2,Bacteria,Actinobacteria,599,0.966611018
QuigleyL_2016__ERS654085__bin.2,Bacteria,Actinobacteria,583,0.965694683
QuigleyL_2016__ERS654083__bin.4,Bacteria,Actinobacteria,604,0.966887417
MASTER_WP4_TEAGASC_1__TGS12-29__bin.1,Bacteria,Actinobacteria,429,0.955710956
MASTER_WP4_UNINA_1__GR211_71775__bin.10,Bacteria,Actinobacteria,578,0.974048443
MASTER_WP4_CSIC_2__P2645__bin.2,Bacteria,Actinobacteria,78,0.923076923
MASTER_WP4_CSIC_1__P2172_73322__bin.4,Bacteria,Actinobacteria,148,0.912162162
MASTER_WP4_FFoQSI_1__DC18-F-BC__bin.6,Bacteria,Actinobacteria,356,0.969101124
MASTER_WP4_CSIC_2__P2590__bin.1,Bacteria,Actinobacteria,332,0.978915663
LeechJ_2020__ERS3967715__bin.1,Bacteria,Actinobacteria,133,0.894736842
MortensenS_xxxx__WK061-2-L-08h-04I1_S44__bin.8,Bacteria,Actinobacteria,129,0.88372093
MortensenS_xxxx__WK061-2-G-48h-05H4_S119__bin.2,Bacteria,Actinobacteria,130,0.884615385
MASTER_WP4_UNINA_1__FO013_71775__bin.6,Bacteria,Actinobacteria,389,0.971722365
MASTER_WP4_UNINA_1__PB007_73417__bin.10,Bacteria,Firmicutes,193,0.409326425
MASTER_WP4_UNINA_2__M-28__bin.16,Bacteria,Firmicutes,178,0.623595506
DeFilippisF_xxxx__DF_115__bin.29,Bacteria,Firmicutes,233,0.266094421
MASTER_WP4_UNINA_1__PM005_71775__bin.6,Bacteria,Firmicutes,161,0.273291925
MASTER_WP4_UNINA_1__PM012_71775__bin.11,Bacteria,Firmicutes,253,0.245059289
MASTER_WP4_UNINA_1__PM003_71775__bin.3,Bacteria,Firmicutes,196,0.280612245
LeechJ_xxxx__AF27__bin.5,Bacteria,Proteobacteria,325,0.430769231
MortensenS_xxxx__WK001T-2-L-48h-05G1_S107__bin.1,Bacteria,Proteobacteria,452,0.951327434
LeechJ_2020__ERS3967723__bin.4,Bacteria,Proteobacteria,517,0.953578337
MortensenS_xxxx__WK009-1-L-08h-01I6_S57__bin.4,Bacteria,Firmicutes,482,0.923236515
MortensenS_xxxx__WK053-2-L-08h-04E5_S12__bin.8,Bacteria,Firmicutes,250,0.932
MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.4,Bacteria,Firmicutes,464,0.913793103
MortensenS_xxxx__WK015-1-L-08h-02C3_S81__bin.6,Bacteria,Firmicutes,327,0.966360856
MortensenS_xxxx__WK057-1-L-48h-04G2_S27__bin.3,Bacteria,Firmicutes,493,0.951318458
MASTER_WP4_UNINA_1__PA002_73417__bin.2,Bacteria,Firmicutes,482,0.962655602
MortensenS_xxxx__WK063-2-L-08h-04I9_S52__bin.4,Bacteria,Firmicutes,354,0.926553672
DeFilippisF_xxxx__DF_33__bin.11,Bacteria,Firmicutes,528,0.954545455
MASTER_WP4_UNINA_1__GR001_73417__bin.13,Bacteria,Firmicutes,454,0.962555066
MortensenS_xxxx__WK030-1-L-08h-03A6_S25__bin.2,Bacteria,Firmicutes,494,0.955465587
LeechJ_xxxx__AF84__bin.8,Bacteria,Firmicutes,502,0.958167331
MASTER_WP4_FFoQSI_2__VB03-28__bin.2,Bacteria,Firmicutes,536,0.953358209
MASTER_WP4_UNINA_1__GR002_73417__bin.11,Bacteria,Firmicutes,345,0.965217391
DeFilippisF_xxxx__DF_35__bin.8,Bacteria,Firmicutes,532,0.954887218
MASTER_WP4_UNINA_1__AS001_71775__bin.3,Bacteria,Firmicutes,372,0.962365591
MASTER_WP4_FFoQSI_2__VB03-27__bin.6,Bacteria,Firmicutes,437,0.947368421
DeFilippisF_xxxx__DF_88__bin.3,Bacteria,Firmicutes,490,0.96122449
MASTER_WP4_UNINA_1__PA012_73417__bin.10,Bacteria,Firmicutes,486,0.956790123
MASTER_WP4_UNINA_1__PU010_71775__bin.23,Bacteria,Firmicutes,348,0.977011494
MortensenS_xxxx__WK030-2-G-48h-04A6_S106__bin.3,Bacteria,Firmicutes,309,0.938511327
MortensenS_xxxx__WK063-2-L-48h-05A1_S53__bin.2,Bacteria,Firmicutes,356,0.929775281
DeFilippisF_xxxx__DF_77__bin.3,Bacteria,Firmicutes,499,0.953907816
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.15,Bacteria,Firmicutes,348,0.962643678
MortensenS_xxxx__WK027-2-G-48h-04A3_S103__bin.5,Bacteria,Firmicutes,566,0.959363958
DeFilippisF_xxxx__DF_96__bin.5,Bacteria,Firmicutes,481,0.958419958
MASTER_WP4_UNINA_1__PR004_71775__bin.8,Bacteria,Firmicutes,491,0.963340122
MASTER_WP4_UNINA_1__PR005_71775__bin.8,Bacteria,Firmicutes,465,0.961290323
MASTER_WP4_FFoQSI_2__VB04-27__bin.4,Bacteria,Firmicutes,528,0.954545455
MASTER_WP4_UNINA_1__GR211_71775__bin.9,Bacteria,Firmicutes,487,0.95687885
MASTER_WP4_UNINA_2__M-27__bin.14,Bacteria,Firmicutes,457,0.960612691
MortensenS_xxxx__WK057-2-L-48h-04G4_S29__bin.6,Bacteria,Firmicutes,440,0.963636364
MortensenS_xxxx__WK060-1-L-48h-04H5_S39__bin.1,Bacteria,Firmicutes,329,0.957446809
MortensenS_xxxx__WK063-1-L-08h-04I7_S50__bin.2,Bacteria,Firmicutes,215,0.944186047
MASTER_WP4_CSIC_2__P2637__bin.12,Eukaryota,Ascomycota,837,0.794504182
MASTER_WP4_CSIC_2__P2517__bin.26,Eukaryota,Ascomycota,804,0.800995025
DeRoosJ_2020__B13M__bin.2,Eukaryota,Ascomycota,609,0.97865353
MortensenS_xxxx__WK069-2-G-48h-05I4_S128__bin.3,Bacteria,Firmicutes,17,0.294117647
LeechJ_2020__ERS3967715__bin.3,Bacteria,Firmicutes,21,0.238095238
MortensenS_xxxx__WK069-2-L-48h-05D2_S81__bin.3,Bacteria,Firmicutes,25,0.24
LeechJ_xxxx__AF57__bin.1,Bacteria,Firmicutes,25,0.2
MortensenS_xxxx__WK069-2-L-08h-05D1_S80__bin.6,Bacteria,Firmicutes,332,0.984939759
MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.5,Bacteria,Firmicutes,305,0.983606557
MortensenS_xxxx__WK029-1-L-48h-03A3_S22__bin.3,Bacteria,Firmicutes,334,0.98502994
MortensenS_xxxx__WK069-1-L-48h-05C9_S79__bin.7,Bacteria,Firmicutes,265,0.98490566
MortensenS_xxxx__WK069-2-G-48h-05I4_S128__bin.2,Bacteria,Firmicutes,336,0.985119048
MortensenS_xxxx__WK029-2-L-48h-03A5_S24__bin.3,Bacteria,Firmicutes,262,0.988549618
MortensenS_xxxx__WK069-2-L-48h-05D2_S81__bin.2,Bacteria,Firmicutes,334,0.98502994
MortensenS_xxxx__WK003-2-G-48h-01C6_S3__bin.7,Bacteria,Firmicutes,207,0.995169082
MortensenS_xxxx__WK066-2-L-48h-05B8_S69__bin.3,Bacteria,Firmicutes,246,0.967479675
MortensenS_xxxx__WK066-1-L-48h-05B6_S67__bin.5,Bacteria,Firmicutes,233,0.965665236
MortensenS_xxxx__WK066-2-G-48h-05I1_S125__bin.2,Bacteria,Firmicutes,237,0.970464135
MortensenS_xxxx__WK020-2-G-48h-01E5_S20__bin.8,Bacteria,Firmicutes,234,0.978632479
MortensenS_xxxx__WK069-1-L-08h-05C8_S78__bin.3,Bacteria,Firmicutes,256,0.98046875
MortensenS_xxxx__WK035-2-L-48h-03D2_S48__bin.3,Bacteria,Firmicutes,106,0.962264151
MortensenS_xxxx__WK069-1-L-48h-05C9_S79__bin.1,Bacteria,Firmicutes,158,0.96835443
MortensenS_xxxx__WK035-2-G-48h-04B2_S111__bin.2,Bacteria,Firmicutes,134,0.970149254
SulaimanJ_2014__SRS398269__bin.3,Bacteria,Firmicutes,643,0.211508554
SulaimanJ_2014__SRS398267__bin.4,Bacteria,Firmicutes,638,0.206896552
LiZ_2018__SRS2920551__bin.24,Bacteria,Firmicutes,34,0.529411765
MortensenS_xxxx__WK035-2-L-08h-03D1_S47__bin.6,Bacteria,Firmicutes,93,0.967741935
SulaimanJ_2014__SRS398268__bin.5,Bacteria,Firmicutes,647,0.211746522
AlvarezOrdonezA_xxxx__C07-18__bin.11,Bacteria,Firmicutes,506,0.211462451
SulaimanJ_2014__SRS398261__bin.6,Bacteria,Firmicutes,515,0.209708738
LandisEA_2021__SRS5653283__bin.1,Bacteria,Firmicutes,201,0.208955224
SulaimanJ_2014__SRS398266__bin.3,Bacteria,Firmicutes,648,0.217592593
AlvarezOrdonezA_xxxx__C07-19__bin.17,Bacteria,Firmicutes,604,0.215231788
WalshL_xxxx__E2__bin.4,Bacteria,Proteobacteria,519,0.583815029
MASTER_WP4_CSIC_1__P2230_73323__bin.3,Bacteria,Firmicutes,298,0.345637584
MASTER_WP4_CSIC_1__P2227_73323__bin.6,Bacteria,Firmicutes,247,0.356275304
MASTER_WP4_CSIC_1__P2228_73323__bin.2,Bacteria,Firmicutes,251,0.326693227
MASTER_WP4_CSIC_1__P2229_73323__bin.11,Bacteria,Firmicutes,165,0.393939394
MASTER_WP4_UNINA_1__PB007_73417__bin.4,Bacteria,Firmicutes,281,0.323843416
LeechJ_2020__ERS3967689__bin.6,Eukaryota,Ascomycota,537,0.69273743
DeFilippisF_xxxx__DF_75__bin.11,Bacteria,Firmicutes,185,0.345945946
MASTER_WP4_UNINA_1__FO011_71775__bin.19,Bacteria,Firmicutes,182,0.39010989
MASTER_WP4_UNINA_1__PM005_71775__bin.11,Bacteria,Firmicutes,200,0.395
WalshAM_2017__ERS1739839__bin.3,Bacteria,Firmicutes,215,0.344186047
MASTER_WP4_UNINA_1__PM002_71775__bin.5,Bacteria,Firmicutes,164,0.31097561
AlvarezOrdonezA_xxxx__Q04-30__bin.10,Eukaryota,Ascomycota,1231,0.876523152
AlvarezOrdonezA_xxxx__F07-19__bin.2,Eukaryota,Ascomycota,1762,0.870601589
AlvarezOrdonezA_xxxx__Q06-30__bin.10,Eukaryota,Ascomycota,1640,0.88597561
DeFilippisF_xxxx__DS_83__bin.12,Eukaryota,Ascomycota,1555,0.888745981
MASTER_WP4_TEAGASC_1__TGS04-29__bin.11,Eukaryota,Ascomycota,1684,0.886579572
MASTER_WP4_TEAGASC_1__TGS15-28__bin.17,Eukaryota,Ascomycota,1668,0.884292566
BertuzziAS_2018__ERS2032130__bin.3,Eukaryota,Ascomycota,851,0.877790834
DeFilippisF_xxxx__DF_118__bin.5,Eukaryota,Ascomycota,1323,0.885865457
WalshAM_2020__ERS3466790__bin.7,Eukaryota,Ascomycota,866,0.872979215
DeFilippisF_xxxx__DF_18__bin.6,Eukaryota,Ascomycota,1223,0.880621423
DeFilippisF_xxxx__DS_82__bin.12,Eukaryota,Ascomycota,1632,0.882965686
MASTER_WP4_TEAGASC_1__TGS04-23__bin.14,Eukaryota,Ascomycota,1052,0.884980989
MASTER_WP4_TEAGASC_1__TGS14-29__bin.2,Eukaryota,Ascomycota,1676,0.881264916
MASTER_WP4_TEAGASC_1__TGS15-30__bin.2,Eukaryota,Ascomycota,1605,0.885358255
MASTER_WP4_CSIC_2__P2580__bin.16,Eukaryota,Ascomycota,1425,0.888421053
DeFilippisF_xxxx__DF_8__bin.6,Eukaryota,Ascomycota,1634,0.88249694
MASTER_WP4_CSIC_1__P2227_73323__bin.5,Eukaryota,Ascomycota,1356,0.889380531
MASTER_WP4_CSIC_1__P2233_73323__bin.18,Eukaryota,Ascomycota,1427,0.871758935
MASTER_WP4_UNINA_1__PS007_71775__bin.9,Eukaryota,Ascomycota,1668,0.883093525
MASTER_WP4_CSIC_1__P2233_73323__bin.12,Eukaryota,Ascomycota,1646,0.884568651
MASTER_WP4_CSIC_2__P2550__bin.11,Eukaryota,Ascomycota,1206,0.888059701
MASTER_WP4_CSIC_2__P2606__bin.6,Eukaryota,Ascomycota,1195,0.869456067
MASTER_WP4_TEAGASC_1__TGS14-30__bin.36,Eukaryota,Ascomycota,1687,0.884410196
