MAG_id,superkingdom,phylum,genome_size,cluster_div
LeechJ_xxxx__AF91__bin.4,Bacteria,Proteobacteria,1555599,368
MortensenS_xxxx__WK014-2-L-08h-02C1_S79__bin.2,Bacteria,Proteobacteria,1949559,584
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.13,Bacteria,Proteobacteria,1982107,585
MortensenS_xxxx__WK013-2-G-48h-01D7_S13__bin.1,Bacteria,Proteobacteria,1951021,584
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.5,Bacteria,Proteobacteria,2016038,590
MortensenS_xxxx__WK042-2-L-48h-03G3_S76__bin.2,Bacteria,Proteobacteria,1959693,575
MortensenS_xxxx__WK043-2-L-48h-03G7_S80__bin.2,Bacteria,Proteobacteria,1991191,574
MortensenS_xxxx__WK010-2-G-48h-01D4_S10__bin.2,Bacteria,Proteobacteria,1973453,586
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.11,Bacteria,Proteobacteria,1991947,588
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.1,Bacteria,Proteobacteria,2002122,586
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.4,Bacteria,Proteobacteria,1926483,564
MortensenS_xxxx__WK042-2-L-08h-03G2_S75__bin.1,Bacteria,Proteobacteria,1939370,572
MortensenS_xxxx__WK058-2-G-48h-05H1_S116__bin.1,Bacteria,Proteobacteria,1961559,579
MortensenS_xxxx__WK043-2-L-08h-03G6_S79__bin.8,Bacteria,Proteobacteria,1451444,390
MortensenS_xxxx__WK054-2-L-08h-04E9_S16__bin.7,Bacteria,Proteobacteria,1972337,573
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.11,Bacteria,Proteobacteria,2041085,591
MortensenS_xxxx__WK034-2-L-48h-03C7_S44__bin.3,Bacteria,Proteobacteria,1943723,580
MortensenS_xxxx__WK002-2-L-08h-01F7_S31__bin.6,Bacteria,Proteobacteria,2012758,589
MortensenS_xxxx__WK013-2-L-08h-02B6_S75__bin.2,Bacteria,Proteobacteria,1951237,584
MortensenS_xxxx__WK027-2-G-48h-04A3_S103__bin.1,Bacteria,Proteobacteria,1941804,581
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.4,Bacteria,Proteobacteria,1948095,575
MortensenS_xxxx__WK010-2-L-08h-02A3_S63__bin.1,Bacteria,Proteobacteria,1998151,587
MortensenS_xxxx__WK013-1-L-08h-02B4_S73__bin.1,Bacteria,Proteobacteria,1951603,584
MortensenS_xxxx__WK043-2-G-48h-04C1_S119__bin.7,Bacteria,Proteobacteria,1912269,528
MortensenS_xxxx__WK017-2-L-48h-02D5_S92__bin.4,Bacteria,Proteobacteria,1895690,565
MortensenS_xxxx__WK033-2-L-48h-03C3_S40__bin.13,Bacteria,Proteobacteria,1984072,583
MortensenS_xxxx__WK012-2-G-48h-01D6_S12__bin.2,Bacteria,Proteobacteria,2019917,582
MortensenS_xxxx__WK014-2-G-48h-01D8_S14__bin.1,Bacteria,Proteobacteria,1951469,584
MortensenS_xxxx__WK026-2-G-48h-04A2_S102__bin.6,Bacteria,Proteobacteria,1941836,574
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.1,Bacteria,Proteobacteria,1956639,572
MortensenS_xxxx__WK026-2-L-48h-02I2_S12__bin.2,Bacteria,Proteobacteria,1993867,589
MortensenS_xxxx__WK034-2-L-08h-03C6_S43__bin.10,Bacteria,Proteobacteria,1608411,467
MortensenS_xxxx__WK042-1-L-48h-03G1_S74__bin.2,Bacteria,Proteobacteria,2007432,589
LeechJ_xxxx__AF39__bin.1,Bacteria,Proteobacteria,1942206,569
MortensenS_xxxx__WK017-1-L-48h-02D3_S90__bin.6,Bacteria,Proteobacteria,2041702,584
MortensenS_xxxx__WK017-2-L-08h-02D4_S91__bin.5,Bacteria,Proteobacteria,1971445,583
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.2,Bacteria,Proteobacteria,1947849,581
MortensenS_xxxx__WK043-2-L-48h-03G7_S80__bin.1,Bacteria,Proteobacteria,1837616,512
MortensenS_xxxx__WK014-2-L-48h-02C2_S80__bin.7,Bacteria,Proteobacteria,1981422,575
MortensenS_xxxx__WK020-2-L-08h-02E7_S103__bin.7,Bacteria,Proteobacteria,2014905,590
LeechJ_xxxx__AF19__bin.4,Bacteria,Proteobacteria,1895172,566
MortensenS_xxxx__WK002-2-G-48h-01C5_S1__bin.1,Bacteria,Proteobacteria,1997056,590
MortensenS_xxxx__WK027-2-L-08h-02I5_S15__bin.7,Bacteria,Proteobacteria,1110443,281
MortensenS_xxxx__WK058-2-L-48h-04G8_S33__bin.1,Bacteria,Proteobacteria,1891577,566
LeechJ_xxxx__AF23__bin.3,Bacteria,Proteobacteria,1608315,427
MortensenS_xxxx__WK012-2-L-48h-02B3_S72__bin.6,Bacteria,Proteobacteria,2010687,577
MortensenS_xxxx__WK002-2-G-48h-01C5_S2__bin.1,Bacteria,Proteobacteria,2020458,588
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.10,Bacteria,Proteobacteria,1910516,571
MortensenS_xxxx__WK018-2-G-48h-01E3_S18__bin.2,Bacteria,Proteobacteria,1749893,511
MortensenS_xxxx__WK019-2-G-48h-01E4_S19__bin.6,Bacteria,Proteobacteria,1931876,579
MortensenS_xxxx__WK017-2-L-48h-02D5_S92__bin.2,Bacteria,Proteobacteria,1891664,577
MortensenS_xxxx__WK018T-1-L-00h-05D5_S84__bin.7,Bacteria,Proteobacteria,1358914,415
MortensenS_xxxx__WK018T-1-L-08h-05E8_S96__bin.3,Bacteria,Proteobacteria,1900972,578
MortensenS_xxxx__WK018T-2-L-04h-05E5_S93__bin.3,Bacteria,Proteobacteria,1901980,578
MortensenS_xxxx__WK018T-1-L-48h-05G2_S108__bin.4,Bacteria,Proteobacteria,1887325,576
MortensenS_xxxx__WK018T-2-L-00h-05D6_S85__bin.1,Bacteria,Proteobacteria,1902248,578
MortensenS_xxxx__WK018T-1-L-04h-05E4_S92__bin.3,Bacteria,Proteobacteria,1882236,576
MortensenS_xxxx__WK018T-1-L-16h-05F3_S100__bin.1,Bacteria,Proteobacteria,1895339,576
MortensenS_xxxx__WK017-2-L-08h-02D4_S91__bin.7,Bacteria,Proteobacteria,1856808,569
MortensenS_xxxx__WK018T-2-L-48h-05G3_S109__bin.6,Bacteria,Proteobacteria,1900140,579
MortensenS_xxxx__WK018T-2-L-02h-05E1_S89__bin.4,Bacteria,Proteobacteria,1902163,578
MortensenS_xxxx__WK017-1-L-48h-02D3_S90__bin.5,Bacteria,Proteobacteria,1893159,578
MortensenS_xxxx__WK018-2-L-48h-02D9_S96__bin.5,Bacteria,Proteobacteria,1957297,577
MortensenS_xxxx__WK018T-1-L-02h-05D9_S88__bin.2,Bacteria,Proteobacteria,1882556,576
MortensenS_xxxx__WK018T-2-G-00h-05I8_S132__bin.1,Bacteria,Proteobacteria,1908615,578
MortensenS_xxxx__WK019-1-L-08h-02E1_S97__bin.6,Bacteria,Proteobacteria,1942859,577
MortensenS_xxxx__WK018-1-L-08h-02D6_S93__bin.2,Bacteria,Proteobacteria,1924723,577
MortensenS_xxxx__WK018T-1-G-00h-05I7_S131__bin.4,Bacteria,Proteobacteria,1900588,578
MortensenS_xxxx__WK018-2-G-48h-01E3_S18__bin.5,Bacteria,Proteobacteria,1895124,578
MortensenS_xxxx__WK018-2-L-08h-02D8_S95__bin.9,Bacteria,Proteobacteria,1969909,579
MortensenS_xxxx__WK018-1-L-48h-02D7_S94__bin.2,Bacteria,Proteobacteria,1880101,576
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.5,Bacteria,Proteobacteria,1872869,573
MortensenS_xxxx__WK017-2-G-48h-01E2_S17__bin.5,Bacteria,Proteobacteria,1894793,577
MortensenS_xxxx__WK018T-2-L-16h-05F4_S101__bin.6,Bacteria,Proteobacteria,1968308,580
MortensenS_xxxx__WK018T-2-L-08h-05E9_S97__bin.2,Bacteria,Proteobacteria,1901419,578
MortensenS_xxxx__WK019-1-L-48h-02E2_S98__bin.2,Bacteria,Proteobacteria,1278441,352
MortensenS_xxxx__WK018-1-L-08h-02D6_S93__bin.5,Bacteria,Firmicutes,2376400,639
MortensenS_xxxx__WK050-2-G-48h-04D2_S129__bin.1,Bacteria,Firmicutes,1105097,277
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.5,Bacteria,Firmicutes,1155717,297
MortensenS_xxxx__WK036-2-L-08h-03D5_S51__bin.7,Bacteria,Firmicutes,1271497,337
MortensenS_xxxx__WK018T-1-L-16h-05F3_S100__bin.5,Bacteria,Firmicutes,1882340,496
MortensenS_xxxx__WK019-2-L-08h-02E3_S99__bin.2,Bacteria,Firmicutes,2427553,656
MortensenS_xxxx__WK059-2-L-08h-04H2_S36__bin.7,Bacteria,Firmicutes,1841310,521
MortensenS_xxxx__WK015-2-L-08h-02C5_S83__bin.7,Bacteria,Firmicutes,1517734,402
MortensenS_xxxx__WK008-1-L-48h-01I3_S54__bin.6,Bacteria,Proteobacteria,1280616,320
MortensenS_xxxx__WK008-2-L-08h-01I4_S55__bin.2,Bacteria,Proteobacteria,1474480,383
MortensenS_xxxx__WK024-1-L-48h-02G7_S121__bin.3,Bacteria,Proteobacteria,1511501,276
MortensenS_xxxx__WK010-1-L-08h-02A1_S61__bin.7,Bacteria,Actinobacteria,2262303,458
MortensenS_xxxx__WK016-2-L-48h-02D1_S88__bin.2,Bacteria,Actinobacteria,2243275,466
LeechJ_2020__ERS3967728__bin.5,Bacteria,Actinobacteria,2156896,418
MortensenS_xxxx__WK015-2-L-08h-02C5_S83__bin.6,Bacteria,Actinobacteria,2287218,468
MortensenS_xxxx__WK051-2-L-48h-04D7_S5__bin.7,Bacteria,Actinobacteria,2244024,459
MortensenS_xxxx__WK054-2-L-08h-04E9_S16__bin.10,Bacteria,Actinobacteria,1385132,209
MortensenS_xxxx__WK067-2-G-48h-05I2_S126__bin.3,Bacteria,Actinobacteria,1870165,307
LeechJ_2020__ERS3967727__bin.7,Bacteria,Actinobacteria,2290615,466
MortensenS_xxxx__WK009-2-L-48h-01I9_S60__bin.12,Bacteria,Actinobacteria,2273187,439
MortensenS_xxxx__WK010-1-L-48h-02A2_S62__bin.1,Bacteria,Actinobacteria,2223454,463
MortensenS_xxxx__WK004-1-L-08h-01G4_S37__bin.2,Bacteria,Actinobacteria,2383232,472
MortensenS_xxxx__WK050-1-L-08h-04C7_S125__bin.11,Bacteria,Actinobacteria,1820846,392
MortensenS_xxxx__WK051-2-G-48h-04D3_S1__bin.2,Bacteria,Actinobacteria,2300560,463
MortensenS_xxxx__WK004-1-L-48h-01G5_S38__bin.5,Bacteria,Actinobacteria,2278293,466
MortensenS_xxxx__WK048-2-G-48h-04C6_S124__bin.3,Bacteria,Actinobacteria,2328758,446
MortensenS_xxxx__WK051-1-L-48h-04D5_S3__bin.1,Bacteria,Actinobacteria,2248180,435
MortensenS_xxxx__WK062-1-L-08h-04I3_S46__bin.1,Bacteria,Actinobacteria,2308947,463
MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.1,Bacteria,Actinobacteria,2305093,444
MortensenS_xxxx__WK033-2-L-48h-03C3_S40__bin.3,Bacteria,Actinobacteria,2122076,386
MortensenS_xxxx__WK048-2-L-48h-03I9_S100__bin.1,Bacteria,Actinobacteria,2270248,458
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.10,Bacteria,Actinobacteria,2242874,465
MortensenS_xxxx__WK016-2-L-08h-02C9_S87__bin.6,Bacteria,Actinobacteria,1114053,182
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.10,Bacteria,Actinobacteria,2257057,469
MortensenS_xxxx__WK043-2-L-48h-03G7_S80__bin.8,Bacteria,Actinobacteria,2241509,446
MortensenS_xxxx__WK044-2-L-48h-03H2_S84__bin.3,Bacteria,Actinobacteria,1822064,324
MortensenS_xxxx__WK015-1-L-48h-02C4_S82__bin.11,Bacteria,Actinobacteria,1963018,413
MortensenS_xxxx__WK048-2-L-08h-03I8_S99__bin.10,Bacteria,Actinobacteria,2199515,452
MortensenS_xxxx__WK062-2-L-08h-04I5_S48__bin.6,Bacteria,Actinobacteria,2258499,462
MortensenS_xxxx__WK016-2-G-48h-01E1_S16__bin.4,Bacteria,Actinobacteria,2241112,460
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.3,Bacteria,Actinobacteria,2200303,465
MortensenS_xxxx__WK051-2-L-08h-04D6_S4__bin.5,Bacteria,Actinobacteria,1665129,260
MortensenS_xxxx__WK064-2-L-48h-05A5_S57__bin.5,Bacteria,Actinobacteria,1359626,202
MortensenS_xxxx__WK004-2-G-48h-01C7_S4__bin.2,Bacteria,Actinobacteria,2216649,373
MortensenS_xxxx__WK010-2-L-48h-02A4_S64__bin.9,Bacteria,Actinobacteria,2231178,464
MortensenS_xxxx__WK041-1-L-48h-03F6_S70__bin.2,Bacteria,Actinobacteria,2184959,402
VerceM_2019__ERS1807706__bin.7,Bacteria,Actinobacteria,2306983,460
VerceM_2019__ERS1807707__bin.4,Bacteria,Actinobacteria,2210469,450
VerceM_2019__ERS1807708__bin.9,Bacteria,Actinobacteria,2203917,440
VerceM_2019__ERS1807709__bin.5,Bacteria,Actinobacteria,2261629,458
MortensenS_xxxx__WK010-2-G-48h-01D4_S10__bin.7,Bacteria,Actinobacteria,2385563,439
MortensenS_xxxx__WK016-2-G-48h-01E1_S16__bin.1,Bacteria,Actinobacteria,1962648,344
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.2,Bacteria,Actinobacteria,2277070,466
MortensenS_xxxx__WK044-2-G-48h-04C2_S120__bin.6,Bacteria,Actinobacteria,1766427,330
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.6,Bacteria,Actinobacteria,2378010,461
MortensenS_xxxx__WK050-1-L-48h-04C8_S126__bin.8,Bacteria,Actinobacteria,2279565,471
MortensenS_xxxx__WK010-2-L-08h-02A3_S63__bin.5,Bacteria,Actinobacteria,2235011,464
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.2,Bacteria,Actinobacteria,1737546,279
MortensenS_xxxx__WK033-1-L-08h-03B9_S37__bin.6,Bacteria,Actinobacteria,2328607,444
MortensenS_xxxx__WK050-2-L-08h-04C9_S127__bin.9,Bacteria,Actinobacteria,2232365,465
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.3,Bacteria,Actinobacteria,2144196,339
MortensenS_xxxx__WK064-2-G-48h-05H7_S122__bin.4,Bacteria,Actinobacteria,2300955,465
MortensenS_xxxx__WK015-2-G-48h-01D9_S15__bin.9,Bacteria,Actinobacteria,2332891,471
MortensenS_xxxx__WK024-1-L-08h-02G6_S120__bin.1,Bacteria,Actinobacteria,1872910,296
MortensenS_xxxx__WK048-1-L-08h-03I6_S97__bin.8,Bacteria,Actinobacteria,2206021,427
MortensenS_xxxx__WK050-2-G-48h-04D2_S129__bin.7,Bacteria,Actinobacteria,2280419,471
MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.6,Bacteria,Actinobacteria,2271193,464
MortensenS_xxxx__WK009-1-L-48h-01I7_S58__bin.12,Bacteria,Actinobacteria,2313965,465
MortensenS_xxxx__WK015-1-L-48h-02C4_S82__bin.8,Bacteria,Actinobacteria,1988846,340
MortensenS_xxxx__WK033-2-G-48h-04A9_S109__bin.4,Bacteria,Actinobacteria,2431326,468
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.4,Bacteria,Actinobacteria,2210205,403
MortensenS_xxxx__WK062-1-L-48h-04I4_S47__bin.2,Bacteria,Actinobacteria,2309707,468
MortensenS_xxxx__WK009-2-L-08h-01I8_S59__bin.4,Bacteria,Actinobacteria,1668271,284
MortensenS_xxxx__WK021-2-G-48h-01E6_S21__bin.6,Bacteria,Actinobacteria,2391895,463
MortensenS_xxxx__WK009-2-L-48h-01I9_S60__bin.11,Bacteria,Actinobacteria,2316721,464
MortensenS_xxxx__WK010-2-G-48h-01D4_S10__bin.1,Bacteria,Actinobacteria,2221932,463
MortensenS_xxxx__WK021-2-L-08h-02F2_S107__bin.3,Bacteria,Actinobacteria,1604321,257
MortensenS_xxxx__WK020-2-L-08h-02E7_S103__bin.5,Bacteria,Actinobacteria,1870256,342
MortensenS_xxxx__WK041-2-L-48h-03F8_S72__bin.3,Bacteria,Actinobacteria,2195219,402
MortensenS_xxxx__WK050-2-L-48h-04D1_S128__bin.3,Bacteria,Actinobacteria,2269716,471
MortensenS_xxxx__WK009-2-G-48h-01D3_S9__bin.7,Bacteria,Actinobacteria,2269233,454
MortensenS_xxxx__WK045-1-L-08h-03H3_S85__bin.4,Bacteria,Actinobacteria,1591776,257
MortensenS_xxxx__WK062-2-L-48h-04I6_S49__bin.10,Bacteria,Actinobacteria,2314551,469
MortensenS_xxxx__WK064-2-L-08h-05A4_S56__bin.2,Bacteria,Actinobacteria,2269098,464
MortensenS_xxxx__WK004-2-L-08h-01G6_S39__bin.3,Bacteria,Actinobacteria,1991674,344
MortensenS_xxxx__WK009-1-L-08h-01I6_S57__bin.7,Bacteria,Actinobacteria,2202940,434
MortensenS_xxxx__WK043-2-G-48h-04C1_S119__bin.5,Bacteria,Actinobacteria,2312544,454
MortensenS_xxxx__WK044-1-L-08h-03G8_S81__bin.3,Bacteria,Actinobacteria,2403164,463
MortensenS_xxxx__WK024-2-L-08h-02G8_S122__bin.1,Bacteria,Actinobacteria,1560340,278
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.4,Bacteria,Actinobacteria,2258497,466
MortensenS_xxxx__WK045-1-L-48h-03H4_S86__bin.3,Bacteria,Actinobacteria,2414667,464
MortensenS_xxxx__WK033-2-L-08h-03C2_S39__bin.5,Bacteria,Actinobacteria,2349961,456
MortensenS_xxxx__WK033-2-L-08h-03C2_S39__bin.8,Bacteria,Actinobacteria,2293828,446
MortensenS_xxxx__WK064-1-L-08h-05A2_S54__bin.10,Bacteria,Actinobacteria,2282319,442
MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.13,Bacteria,Actinobacteria,1654205,366
MortensenS_xxxx__WK009-1-L-48h-01I7_S58__bin.9,Bacteria,Actinobacteria,2295137,415
MortensenS_xxxx__WK048-1-L-48h-03I7_S98__bin.11,Bacteria,Actinobacteria,2242973,449
MortensenS_xxxx__WK012-1-L-48h-02B1_S70__bin.2,Bacteria,Firmicutes,1872631,558
MortensenS_xxxx__WK017-1-L-48h-02D3_S90__bin.4,Bacteria,Firmicutes,1938794,533
LeechJ_2020__ERS3967733__bin.2,Bacteria,Firmicutes,2188565,499
MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.5,Bacteria,Firmicutes,1739781,479
MortensenS_xxxx__WK017-2-G-48h-01E2_S17__bin.8,Bacteria,Firmicutes,2063611,537
MortensenS_xxxx__WK064-2-L-08h-05A4_S56__bin.13,Bacteria,Proteobacteria,2627358,574
MortensenS_xxxx__WK019-1-L-48h-02E2_S98__bin.7,Bacteria,Proteobacteria,2179401,421
MortensenS_xxxx__WK064-2-L-08h-05A4_S56__bin.6,Bacteria,Proteobacteria,2445485,606
CM_INJERA__injera_E2__bin.1,Bacteria,Proteobacteria,2374835,595
MortensenS_xxxx__WK058-1-L-08h-04G5_S30__bin.1,Bacteria,Proteobacteria,2393552,474
MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.6,Bacteria,Proteobacteria,2993427,666
MortensenS_xxxx__WK024-2-L-48h-02G9_S123__bin.2,Bacteria,Proteobacteria,2651907,583
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.2,Bacteria,Proteobacteria,3258647,632
LeechJ_2020__ERS3967692__bin.5,Bacteria,Proteobacteria,3290950,743
LandisEA_2021__SRS5653155__bin.3,Bacteria,Proteobacteria,2809208,629
MortensenS_xxxx__WK044-2-L-48h-03H2_S84__bin.9,Bacteria,Proteobacteria,3150416,626
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.6,Bacteria,Proteobacteria,3174041,629
MortensenS_xxxx__WK064-1-L-48h-05A3_S55__bin.6,Bacteria,Proteobacteria,2665630,635
MortensenS_xxxx__WK033-1-L-48h-03C1_S38__bin.12,Bacteria,Proteobacteria,2957612,680
MortensenS_xxxx__WK001-2-L-08h-01F3_S27__bin.3,Bacteria,Proteobacteria,2995162,709
MortensenS_xxxx__WK044-1-L-08h-03G8_S81__bin.2,Bacteria,Proteobacteria,2662968,596
MortensenS_xxxx__WK064-2-L-48h-05A5_S57__bin.1,Bacteria,Proteobacteria,2256286,449
MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.6,Bacteria,Proteobacteria,3109052,714
MortensenS_xxxx__WK028-2-L-08h-02I9_S19__bin.2,Bacteria,Proteobacteria,3287959,639
MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.3,Bacteria,Proteobacteria,1805985,337
MortensenS_xxxx__WK044-1-L-48h-03G9_S82__bin.3,Bacteria,Proteobacteria,2798014,682
MortensenS_xxxx__WK018-1-L-08h-02D6_S93__bin.8,Bacteria,Proteobacteria,3137929,622
MortensenS_xxxx__WK028-1-L-08h-02I7_S17__bin.1,Bacteria,Proteobacteria,3358251,636
MortensenS_xxxx__WK050-1-L-48h-04C8_S126__bin.9,Bacteria,Proteobacteria,2875236,696
MortensenS_xxxx__WK064-1-L-48h-05A3_S55__bin.1,Bacteria,Proteobacteria,2759127,625
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.3,Bacteria,Proteobacteria,1862917,346
MortensenS_xxxx__WK058-2-L-48h-04G8_S33__bin.6,Bacteria,Proteobacteria,2785480,617
MortensenS_xxxx__WK046-2-L-48h-03I1_S92__bin.2,Bacteria,Proteobacteria,2469717,547
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.7,Bacteria,Proteobacteria,2805432,680
MortensenS_xxxx__WK028-1-L-48h-02I8_S18__bin.2,Bacteria,Proteobacteria,3269783,634
MortensenS_xxxx__WK029-2-L-48h-03A5_S24__bin.7,Bacteria,Proteobacteria,2508154,559
MortensenS_xxxx__WK001-1-L-08h-01F1_S25__bin.14,Bacteria,Proteobacteria,2586625,609
MortensenS_xxxx__WK018-1-L-48h-02D7_S94__bin.11,Bacteria,Proteobacteria,3247272,634
MortensenS_xxxx__WK044-2-L-48h-03H2_S84__bin.7,Bacteria,Proteobacteria,2819610,685
MortensenS_xxxx__WK064-1-L-08h-05A2_S54__bin.3,Bacteria,Proteobacteria,2277139,485
MortensenS_xxxx__WK060-2-L-08h-04H6_S40__bin.6,Bacteria,Proteobacteria,2632092,581
MortensenS_xxxx__WK044-1-L-48h-03G9_S82__bin.11,Bacteria,Proteobacteria,3199365,625
LeechJ_2020__ERS3967738__bin.5,Bacteria,Proteobacteria,2569214,448
LeechJ_xxxx__AF51__bin.7,Bacteria,Proteobacteria,2516064,529
MortensenS_xxxx__WK033-2-L-48h-03C3_S40__bin.14,Bacteria,Proteobacteria,2147616,556
LeechJ_xxxx__AF31__bin.3,Bacteria,Proteobacteria,2534896,616
MortensenS_xxxx__WK060-2-L-48h-04H7_S41__bin.8,Bacteria,Proteobacteria,2889451,635
MortensenS_xxxx__WK067-2-L-48h-05C3_S73__bin.1,Bacteria,Proteobacteria,3055048,733
MortensenS_xxxx__WK044-2-L-48h-03H2_S84__bin.10,Bacteria,Proteobacteria,3615165,482
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.2,Bacteria,Proteobacteria,2164223,612
MortensenS_xxxx__WK064-2-L-48h-05A5_S57__bin.7,Bacteria,Proteobacteria,2723515,638
WalshL_xxxx__J2__bin.2,Bacteria,Proteobacteria,1780611,426
MortensenS_xxxx__WK001T-2-L-48h-05G1_S107__bin.7,Bacteria,Proteobacteria,2374045,645
MortensenS_xxxx__WK004-1-L-48h-01G5_S38__bin.6,Bacteria,Proteobacteria,2274238,610
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.1,Bacteria,Proteobacteria,2241099,602
WalshL_xxxx__B12__bin.1,Bacteria,Proteobacteria,2244398,568
LandisEA_2021__SRS5653094__bin.6,Bacteria,Proteobacteria,2087428,586
MortensenS_xxxx__WK001-1-L-48h-01F2_S26__bin.10,Bacteria,Proteobacteria,2793365,699
MortensenS_xxxx__WK003-1-L-48h-01G1_S34__bin.10,Bacteria,Proteobacteria,2365593,642
MortensenS_xxxx__WK009-1-L-48h-01I7_S58__bin.1,Bacteria,Proteobacteria,2645384,676
MortensenS_xxxx__WK020-1-L-48h-02E6_S102__bin.2,Bacteria,Proteobacteria,2361783,561
MortensenS_xxxx__WK056-1-L-48h-04F7_S23__bin.4,Bacteria,Proteobacteria,2177584,608
WalshL_xxxx__L9__bin.2,Bacteria,Proteobacteria,2171773,606
WalshL_xxxx__T5__bin.4,Bacteria,Proteobacteria,2434474,663
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.6,Bacteria,Proteobacteria,2278758,627
MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.5,Bacteria,Proteobacteria,2083426,586
MortensenS_xxxx__WK056-2-L-48h-04F9_S25__bin.6,Bacteria,Proteobacteria,2351546,636
MortensenS_xxxx__WK058-2-L-48h-04G8_S33__bin.3,Bacteria,Proteobacteria,2933039,712
LeechJ_2020__ERS3967739__bin.3,Bacteria,Proteobacteria,2221833,617
MortensenS_xxxx__WK034-1-L-48h-03C5_S42__bin.9,Bacteria,Proteobacteria,1945725,445
MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.5,Bacteria,Proteobacteria,2616968,689
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.4,Bacteria,Proteobacteria,2246393,619
MortensenS_xxxx__WK051-2-L-48h-04D7_S5__bin.4,Bacteria,Proteobacteria,2793849,656
MortensenS_xxxx__WK063-2-L-48h-05A1_S53__bin.8,Bacteria,Proteobacteria,2619043,683
WalshL_xxxx__I2__bin.5,Bacteria,Proteobacteria,2345399,658
WalshL_xxxx__P10__bin.4,Bacteria,Proteobacteria,2288869,636
MortensenS_xxxx__WK001T-1-L-48h-05F9_S106__bin.7,Bacteria,Proteobacteria,2465539,661
MortensenS_xxxx__WK058-1-L-08h-04G5_S30__bin.4,Bacteria,Proteobacteria,2491878,662
MortensenS_xxxx__WK064-1-L-48h-05A3_S55__bin.2,Bacteria,Proteobacteria,2477673,614
WalshL_xxxx__H10__bin.3,Bacteria,Proteobacteria,2409740,659
WalshL_xxxx__Q1__bin.4,Bacteria,Proteobacteria,1124397,345
MortensenS_xxxx__WK050-2-L-08h-04C9_S127__bin.7,Bacteria,Proteobacteria,2077773,591
WalshL_xxxx__T4__bin.1,Bacteria,Proteobacteria,2485411,653
MortensenS_xxxx__WK006-1-L-48h-01H4_S46__bin.14,Bacteria,Proteobacteria,2279779,610
MortensenS_xxxx__WK064-2-L-08h-05A4_S56__bin.8,Bacteria,Proteobacteria,2609786,602
DeRoosJ_2020__B3M__bin.2,Bacteria,Proteobacteria,2569187,599
MortensenS_xxxx__WK011-2-L-48h-02A8_S68__bin.5,Bacteria,Proteobacteria,2565131,683
MortensenS_xxxx__WK021-1-L-48h-02F1_S106__bin.8,Bacteria,Proteobacteria,2455694,665
MortensenS_xxxx__WK034-2-L-48h-03C7_S44__bin.6,Bacteria,Proteobacteria,2437455,609
MortensenS_xxxx__WK048-2-L-48h-03I9_S100__bin.8,Bacteria,Proteobacteria,2527563,672
WalshL_xxxx__I8__bin.2,Bacteria,Proteobacteria,2405069,656
MortensenS_xxxx__WK005-1-L-48h-01G9_S42__bin.6,Bacteria,Proteobacteria,2597962,657
MortensenS_xxxx__WK053-2-L-48h-04E6_S13__bin.10,Bacteria,Proteobacteria,3084958,690
